   0.00000000      0.800000012    
  0.100000001      0.800999403    
  0.200000003      0.803990066    
  0.300000012      0.808949947    
  0.400000006      0.815843165    
  0.500000000      0.824621141    
  0.600000024      0.835224569    
  0.700000048      0.847584844    
  0.800000072      0.861626387    
  0.900000095      0.877268553    
   1.00000012      0.894427240    
   1.10000014      0.913017035    
   1.20000017      0.932952344    
   1.30000019      0.954148889    
   1.40000021      0.976524532    
   1.50000024       1.00000012    
   1.60000026       1.02450001    
   1.70000029       1.04995251    
   1.80000031       1.07629001    
   1.90000033       1.10344934    
   2.00000024       1.13137090    
   2.10000014       1.16000009    
   2.20000005       1.18928552    
   2.29999995       1.21918011    
   2.39999986       1.24963999    
   2.49999976       1.28062487    
   2.59999967       1.31209743    
   2.69999957       1.34402370    
   2.79999948       1.37637186    
   2.89999938       1.40911305    
   2.99999928       1.44222033    
   3.09999919       1.47566915    
   3.19999909       1.50943673    
   3.29999900       1.54350221    
   3.39999890       1.57784629    
   3.49999881       1.61245120    
   3.59999871       1.64730048    
   3.69999862       1.68237889    
   3.79999852       1.71767235    
   3.89999843       1.75316811    
   3.99999833       1.78885388    
   4.09999847       1.82471871    
   4.19999838       1.86075199    
   4.29999828       1.89694428    
   4.39999819       1.93328679    
   4.49999809       1.96977091    
   4.59999800       2.00638914    
   4.69999790       2.04313421    
   4.79999781       2.07999921    
   4.89999771       2.11697817    
   4.99999762       2.15406513    
