   0.00000000      -5.27288293E-08
  0.100000001      -6.02938883E-07
  0.200000003      -1.33829622E-06
  0.300000012      -2.09889095E-06
  0.400000006      -2.82448309E-06
  0.500000000      -3.57063527E-06
  0.600000024      -4.34941785E-06
  0.700000048      -5.18800380E-06
  0.800000072      -5.94224866E-06
  0.900000095      -6.65530297E-06
   1.00000012      -7.45864054E-06
   1.10000014      -8.46016519E-06
   1.20000017      -9.62112972E-06
   1.30000019      -1.10855881E-05
   1.40000021      -1.30890494E-05
   1.50000024      -1.59243573E-05
   1.60000026      -2.03996769E-05
   1.70000029      -2.71051613E-05
   1.80000031      -3.74734263E-05
   1.90000033      -5.20593021E-05
   2.00000024      -7.31095060E-05
   2.10000014      -1.01951489E-04
   2.20000005      -1.40290780E-04
   2.29999995      -1.90341438E-04
   2.39999986      -2.53852515E-04
   2.49999976      -3.32866010E-04
   2.59999967      -4.29071108E-04
   2.69999957      -5.43645874E-04
   2.79999948      -6.77960517E-04
   2.89999938      -8.33540456E-04
   2.99999928      -1.01085077E-03
   3.09999919      -1.21010933E-03
   3.19999909      -1.43211905E-03
   3.29999900      -1.67622231E-03
   3.39999890      -1.94303179E-03
   3.49999881      -2.23130034E-03
   3.59999871      -2.54076137E-03
   3.69999862      -2.87065655E-03
   3.79999852      -3.22047132E-03
   3.89999843      -3.58920684E-03
   3.99999833      -3.97580955E-03
   4.09999847      -4.37850878E-03
   4.19999838      -4.79738414E-03
   4.29999828      -5.23100374E-03
   4.39999819      -5.67815779E-03
   4.49999809      -6.13820646E-03
   4.59999800      -6.61026640E-03
   4.69999790      -7.09429057E-03
   4.79999781      -7.58854300E-03
   4.89999771      -8.09273589E-03
   4.99999762      -8.60576238E-03
